Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, stddevDist, avgAng, stddevAng, avgDistMax, stddevDistMax, avgAngMax, stddevAngMax
1,1,7.000000e-01,1000,multinomial,3.323323e+00,2.591721e+00,-1.047502e+00,1.197087e+00,4.025113e+00,2.593703e+00,-6.039941e-01,1.522396e+00
1,1,7.000000e-01,1000,systematic,2.951107e+00,1.908009e+00,-1.251340e+00,5.799036e-01,3.597946e+00,2.118396e+00,-8.364072e-01,1.297661e+00
1,1,7.000000e-01,1000,stratified,3.155876e+00,2.528061e+00,-1.033440e+00,1.196087e+00,3.976724e+00,2.484761e+00,-4.948674e-01,1.635377e+00
1,1,7.000000e-01,1000,residual,3.041350e+00,2.303877e+00,-7.690468e-01,1.414805e+00,3.951099e+00,2.446858e+00,-3.905933e-01,1.667390e+00
1,1,7.000000e-01,3000,multinomial,3.146939e+00,2.180768e+00,-8.907980e-01,1.301468e+00,4.242107e+00,2.454201e+00,-1.557876e-01,1.699875e+00
1,1,7.000000e-01,3000,systematic,2.873226e+00,2.042437e+00,-1.065841e+00,1.028321e+00,4.008129e+00,2.416709e+00,-4.825529e-01,1.661709e+00
1,1,7.000000e-01,3000,stratified,3.138814e+00,2.365349e+00,-9.532296e-01,1.279632e+00,4.007613e+00,2.411723e+00,-3.582369e-01,1.647285e+00
1,1,7.000000e-01,3000,residual,3.202331e+00,2.338704e+00,-9.715602e-01,1.238652e+00,4.140700e+00,2.599311e+00,-3.293926e-01,1.695753e+00
1,1,7.000000e-01,5000,multinomial,3.205211e+00,2.414239e+00,-1.010184e+00,1.218339e+00,4.232055e+00,2.669153e+00,-5.993484e-01,1.675568e+00
1,1,7.000000e-01,5000,systematic,3.162712e+00,2.300288e+00,-9.783992e-01,1.284784e+00,4.226107e+00,2.379993e+00,-3.025559e-01,1.830820e+00
1,1,7.000000e-01,5000,stratified,3.124008e+00,2.364068e+00,-1.006054e+00,1.249984e+00,4.152145e+00,2.519568e+00,-2.992621e-01,1.579109e+00
1,1,7.000000e-01,5000,residual,3.058729e+00,2.224049e+00,-1.033417e+00,1.140795e+00,4.023325e+00,2.528423e+00,-4.311360e-01,1.603031e+00
1,1,7.000000e-01,7500,multinomial,2.941717e+00,2.082626e+00,-1.056340e+00,1.137753e+00,3.940536e+00,2.602884e+00,-5.845830e-01,1.551933e+00
1,1,7.000000e-01,7500,systematic,3.103812e+00,2.284873e+00,-1.006619e+00,1.234787e+00,4.035572e+00,2.568421e+00,-4.375121e-01,1.737778e+00
1,1,7.000000e-01,7500,stratified,3.119048e+00,2.183356e+00,-9.821510e-01,1.221213e+00,3.959932e+00,2.372390e+00,-5.348721e-01,1.595546e+00
1,1,7.000000e-01,7500,residual,3.169284e+00,2.290570e+00,-9.459615e-01,1.293788e+00,4.095371e+00,2.496071e+00,-3.878346e-01,1.680866e+00
1,1,7.000000e-01,10000,multinomial,3.212980e+00,2.331029e+00,-9.767822e-01,1.221262e+00,4.169517e+00,2.649062e+00,-5.889813e-01,1.631948e+00
1,1,7.000000e-01,10000,systematic,3.086552e+00,2.207924e+00,-1.001194e+00,1.237753e+00,4.202393e+00,2.406748e+00,-2.131607e-01,1.757585e+00
