Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, avgAng, stddevDist, stddevAng, avgDistMax, avgAngMax, stddevDistMax, stddevAngMax
7.500000e+00,1,5.000000e-01,10000,multinomial,4.223442e+00,3.219400e+00,-7.492608e-01,1.424190e+00,4.962658e+00,3.429787e+00,-6.904781e-01,1.667610e+00
7.500000e+00,1,5.000000e-01,10000,systematic,4.243530e+00,3.237596e+00,-7.552800e-01,1.424865e+00,4.991323e+00,3.455520e+00,-6.542049e-01,1.689814e+00
7.500000e+00,1,5.000000e-01,10000,stratified,4.233526e+00,3.231763e+00,-7.574705e-01,1.423365e+00,4.927900e+00,3.434218e+00,-6.858489e-01,1.674086e+00
7.500000e+00,1,5.000000e-01,10000,residual,4.233536e+00,3.226047e+00,-7.479596e-01,1.427823e+00,4.901309e+00,3.467886e+00,-6.921647e-01,1.661923e+00
7.500000e+00,1,7.000000e-01,500,multinomial,4.262781e+00,3.187815e+00,-6.898308e-01,1.345187e+00,5.095837e+00,3.407694e+00,-5.796490e-01,1.659507e+00
7.500000e+00,1,7.000000e-01,500,systematic,4.264749e+00,3.180820e+00,-6.940726e-01,1.350786e+00,5.054666e+00,3.459423e+00,-6.074116e-01,1.651143e+00
7.500000e+00,1,7.000000e-01,500,stratified,4.249936e+00,3.176210e+00,-6.820939e-01,1.363067e+00,5.047185e+00,3.480643e+00,-6.034189e-01,1.623419e+00
7.500000e+00,1,7.000000e-01,500,residual,4.230852e+00,3.185112e+00,-6.955767e-01,1.348143e+00,4.954598e+00,3.459348e+00,-6.122225e-01,1.650182e+00
7.500000e+00,1,7.000000e-01,1000,multinomial,4.276455e+00,3.196252e+00,-6.824080e-01,1.359411e+00,5.115908e+00,3.504413e+00,-6.473597e-01,1.641841e+00
7.500000e+00,1,7.000000e-01,1000,systematic,4.221950e+00,3.169048e+00,-6.974765e-01,1.347048e+00,4.993031e+00,3.408976e+00,-6.114446e-01,1.643451e+00
7.500000e+00,1,7.000000e-01,1000,stratified,4.251130e+00,3.205166e+00,-7.021214e-01,1.336975e+00,5.156672e+00,3.544316e+00,-5.970724e-01,1.656928e+00
7.500000e+00,1,7.000000e-01,1000,residual,4.246035e+00,3.181044e+00,-6.896954e-01,1.349331e+00,5.002686e+00,3.458183e+00,-6.289284e-01,1.641543e+00
7.500000e+00,1,7.000000e-01,3000,multinomial,4.224657e+00,3.179854e+00,-6.810240e-01,1.354157e+00,5.125723e+00,3.662759e+00,-6.414455e-01,1.641121e+00
7.500000e+00,1,7.000000e-01,3000,systematic,4.233713e+00,3.159437e+00,-6.836918e-01,1.359772e+00,5.153400e+00,3.437740e+00,-5.525891e-01,1.659308e+00
7.500000e+00,1,7.000000e-01,3000,stratified,4.245950e+00,3.153244e+00,-6.911471e-01,1.360981e+00,5.129432e+00,3.485398e+00,-5.458996e-01,1.685101e+00
7.500000e+00,1,7.000000e-01,3000,residual,4.221791e+00,3.182204e+00,-7.006202e-01,1.349102e+00,5.085103e+00,3.443530e+00,-6.414942e-01,1.637320e+00
7.500000e+00,1,7.000000e-01,5000,multinomial,4.238256e+00,3.179288e+00,-6.935245e-01,1.354184e+00,5.116646e+00,3.445873e+00,-5.971709e-01,1.707919e+00
7.500000e+00,1,7.000000e-01,5000,systematic,4.241612e+00,3.165172e+00,-6.961763e-01,1.351409e+00,5.176085e+00,3.508269e+00,-6.006827e-01,1.646489e+00
7.500000e+00,1,7.000000e-01,5000,stratified,4.234667e+00,3.179274e+00,-6.807399e-01,1.360569e+00,5.081805e+00,3.455940e+00,-6.340751e-01,1.624737e+00
7.500000e+00,1,7.000000e-01,5000,residual,4.237437e+00,3.182790e+00,-6.832393e-01,1.355545e+00,5.049361e+00,3.481494e+00,-6.696402e-01,1.630068e+00
7.500000e+00,1,7.000000e-01,7500,multinomial,4.248327e+00,3.182140e+00,-6.853854e-01,1.361602e+00,5.035099e+00,3.484553e+00,-6.217565e-01,1.637586e+00
7.500000e+00,1,7.000000e-01,7500,systematic,4.229467e+00,3.170377e+00,-6.907009e-01,1.353658e+00,5.049882e+00,3.453011e+00,-6.530433e-01,1.631743e+00
7.500000e+00,1,7.000000e-01,7500,stratified,4.238163e+00,3.177277e+00,-6.865038e-01,1.357809e+00,5.016271e+00,3.443341e+00,-6.627854e-01,1.641059e+00
7.500000e+00,1,7.000000e-01,7500,residual,4.245365e+00,3.182279e+00,-6.814798e-01,1.360162e+00,5.036518e+00,3.485101e+00,-6.625963e-01,1.626958e+00
7.500000e+00,1,7.000000e-01,10000,multinomial,4.238981e+00,3.177009e+00,-6.981601e-01,1.352825e+00,4.997664e+00,3.480956e+00,-6.768983e-01,1.602348e+00
7.500000e+00,1,7.000000e-01,10000,systematic,4.229871e+00,3.177975e+00,-6.885623e-01,1.352518e+00,5.140192e+00,3.505901e+00,-6.156239e-01,1.633661e+00
7.500000e+00,1,7.000000e-01,10000,stratified,4.244174e+00,3.179822e+00,-6.854191e-01,1.359132e+00,5.109770e+00,3.478957e+00,-6.296799e-01,1.645939e+00
7.500000e+00,1,7.000000e-01,10000,residual,4.240342e+00,3.176781e+00,-6.812783e-01,1.355648e+00,5.030438e+00,3.442049e+00,-6.510800e-01,1.630421e+00
7.500000e+00,1,9.000000e-01,500,multinomial,4.267548e+00,3.059235e+00,-6.748498e-01,1.269915e+00,5.082031e+00,3.272841e+00,-5.246718e-01,1.682830e+00
7.500000e+00,1,9.000000e-01,500,systematic,4.252450e+00,3.030212e+00,-6.599061e-01,1.284815e+00,5.327152e+00,3.444302e+00,-4.826857e-01,1.643080e+00
7.500000e+00,1,9.000000e-01,500,stratified,4.225703e+00,3.047205e+00,-6.561559e-01,1.289000e+00,5.082078e+00,3.443177e+00,-5.943218e-01,1.636591e+00
7.500000e+00,1,9.000000e-01,500,residual,4.205912e+00,3.029235e+00,-6.585068e-01,1.289526e+00,5.066875e+00,3.392602e+00,-5.854789e-01,1.643619e+00
7.500000e+00,1,9.000000e-01,1000,multinomial,4.265815e+00,3.059606e+00,-6.286019e-01,1.279819e+00,5.131299e+00,3.404056e+00,-5.768994e-01,1.667394e+00
7.500000e+00,1,9.000000e-01,1000,systematic,4.226105e+00,3.070282e+00,-6.542887e-01,1.279326e+00,5.171026e+00,3.383692e+00,-6.153472e-01,1.634079e+00
7.500000e+00,1,9.000000e-01,1000,stratified,4.280941e+00,3.060722e+00,-6.786421e-01,1.267955e+00,5.187081e+00,3.428348e+00,-5.255225e-01,1.664473e+00
7.500000e+00,1,9.000000e-01,1000,residual,4.261848e+00,3.095444e+00,-6.373455e-01,1.293336e+00,5.135603e+00,3.445540e+00,-5.812670e-01,1.644342e+00
7.500000e+00,1,9.000000e-01,3000,multinomial,4.233516e+00,3.080155e+00,-6.853904e-01,1.266697e+00,5.134966e+00,3.450262e+00,-5.733544e-01,1.622681e+00
7.500000e+00,1,9.000000e-01,3000,systematic,4.242581e+00,3.066983e+00,-6.694526e-01,1.277796e+00,5.215067e+00,3.423913e+00,-5.391867e-01,1.660814e+00
7.500000e+00,1,9.000000e-01,3000,stratified,4.245836e+00,3.086909e+00,-6.798133e-01,1.276655e+00,5.285345e+00,3.473309e+00,-5.663284e-01,1.677443e+00
7.500000e+00,1,9.000000e-01,3000,residual,4.234538e+00,3.068359e+00,-6.324152e-01,1.292840e+00,5.139843e+00,3.464105e+00,-6.448240e-01,1.642848e+00
7.500000e+00,1,9.000000e-01,5000,multinomial,4.228956e+00,3.066592e+00,-6.638715e-01,1.273630e+00,5.122787e+00,3.412233e+00,-6.257435e-01,1.641666e+00
7.500000e+00,1,9.000000e-01,5000,systematic,4.242378e+00,3.070520e+00,-6.426820e-01,1.288071e+00,5.164785e+00,3.534603e+00,-5.785202e-01,1.631851e+00
7.500000e+00,1,9.000000e-01,5000,stratified,4.237078e+00,3.075876e+00,-6.463837e-01,1.284697e+00,5.173445e+00,3.416887e+00,-6.384469e-01,1.616442e+00
7.500000e+00,1,9.000000e-01,5000,residual,4.251188e+00,3.070911e+00,-6.521206e-01,1.278858e+00,5.043108e+00,3.442822e+00,-6.173894e-01,1.653672e+00
7.500000e+00,1,9.000000e-01,7500,multinomial,4.238104e+00,3.083518e+00,-6.548710e-01,1.281231e+00,5.056767e+00,3.397165e+00,-6.483194e-01,1.641385e+00
7.500000e+00,1,9.000000e-01,7500,systematic,4.242832e+00,3.075452e+00,-6.482776e-01,1.280984e+00,5.191229e+00,3.457831e+00,-6.120377e-01,1.628004e+00
7.500000e+00,1,9.000000e-01,7500,stratified,4.235001e+00,3.081527e+00,-6.534798e-01,1.278072e+00,5.084660e+00,3.479578e+00,-6.626719e-01,1.626926e+00
7.500000e+00,1,9.000000e-01,7500,residual,4.244115e+00,3.069969e+00,-6.421561e-01,1.290336e+00,5.110335e+00,3.481626e+00,-6.400836e-01,1.624334e+00
7.500000e+00,1,9.000000e-01,10000,multinomial,4.244607e+00,3.066079e+00,-6.522327e-01,1.282738e+00,5.211124e+00,3.481990e+00,-5.769318e-01,1.655477e+00
7.500000e+00,1,9.000000e-01,10000,systematic,4.243173e+00,3.088371e+00,-6.455256e-01,1.285937e+00,5.274947e+00,3.601429e+00,-5.858280e-01,1.610063e+00
7.500000e+00,1,9.000000e-01,10000,stratified,4.239754e+00,3.077941e+00,-6.510355e-01,1.284779e+00,5.319841e+00,3.511124e+00,-5.133507e-01,1.658507e+00
7.500000e+00,1,9.000000e-01,10000,residual,4.238628e+00,3.068374e+00,-6.688514e-01,1.273167e+00,5.062719e+00,3.484081e+00,-6.658901e-01,1.617772e+00
7.500000e+00,1,1,500,multinomial,4.269379e+00,3.012376e+00,-6.644713e-01,1.221902e+00,5.186185e+00,3.440748e+00,-5.497531e-01,1.619575e+00
7.500000e+00,1,1,500,systematic,4.259708e+00,3.026621e+00,-6.424194e-01,1.255091e+00,5.361799e+00,3.481249e+00,-5.087152e-01,1.637889e+00
7.500000e+00,1,1,500,stratified,4.256765e+00,3.022105e+00,-6.134197e-01,1.268324e+00,5.262335e+00,3.414121e+00,-4.943337e-01,1.651934e+00
7.500000e+00,1,1,500,residual,4.191473e+00,2.964207e+00,-6.875938e-01,1.235656e+00,5.059767e+00,3.471751e+00,-6.625573e-01,1.610313e+00
7.500000e+00,1,1,1000,multinomial,4.238625e+00,3.017376e+00,-6.696872e-01,1.232091e+00,5.285460e+00,3.388322e+00,-5.454659e-01,1.624160e+00
7.500000e+00,1,1,1000,systematic,4.247424e+00,2.996932e+00,-6.626852e-01,1.234036e+00,5.180546e+00,3.346949e+00,-5.603640e-01,1.655599e+00
7.500000e+00,1,1,1000,stratified,4.239683e+00,3.019054e+00,-6.487895e-01,1.244228e+00,5.266474e+00,3.469895e+00,-5.689591e-01,1.616665e+00
7.500000e+00,1,1,1000,residual,4.263353e+00,3.001762e+00,-6.488441e-01,1.243377e+00,5.157176e+00,3.383098e+00,-5.824425e-01,1.634039e+00
7.500000e+00,1,1,3000,multinomial,4.238404e+00,3.018029e+00,-6.691875e-01,1.232640e+00,5.218356e+00,3.505624e+00,-6.483585e-01,1.601434e+00
7.500000e+00,1,1,3000,systematic,4.245937e+00,3.021439e+00,-6.582375e-01,1.238890e+00,5.204636e+00,3.451193e+00,-5.970763e-01,1.628851e+00
7.500000e+00,1,1,3000,stratified,4.256870e+00,3.025959e+00,-6.243650e-01,1.249572e+00,5.278488e+00,3.515734e+00,-6.232419e-01,1.614475e+00
7.500000e+00,1,1,3000,residual,4.249693e+00,3.006776e+00,-6.372005e-01,1.246464e+00,5.122953e+00,3.437477e+00,-6.512219e-01,1.636008e+00
7.500000e+00,1,1,5000,multinomial,4.229690e+00,3.015094e+00,-6.588189e-01,1.238670e+00,5.186656e+00,3.449095e+00,-5.841917e-01,1.648953e+00
7.500000e+00,1,1,5000,systematic,4.239114e+00,3.018702e+00,-6.656865e-01,1.235250e+00,5.184659e+00,3.403840e+00,-5.919847e-01,1.635676e+00
7.500000e+00,1,1,5000,stratified,4.253652e+00,3.031284e+00,-6.643079e-01,1.225971e+00,5.331222e+00,3.457717e+00,-5.169069e-01,1.617768e+00
7.500000e+00,1,1,5000,residual,4.243512e+00,3.012561e+00,-6.643834e-01,1.232778e+00,5.112261e+00,3.459984e+00,-6.027999e-01,1.627827e+00
7.500000e+00,1,1,7500,multinomial,4.246403e+00,3.024721e+00,-6.630809e-01,1.234953e+00,5.227448e+00,3.423549e+00,-5.679770e-01,1.615832e+00
7.500000e+00,1,1,7500,systematic,4.243238e+00,3.030848e+00,-6.651268e-01,1.229398e+00,5.202065e+00,3.470984e+00,-6.354864e-01,1.604512e+00
7.500000e+00,1,1,7500,stratified,4.238558e+00,3.033951e+00,-6.660767e-01,1.229611e+00,5.326548e+00,3.566083e+00,-6.222138e-01,1.590836e+00
7.500000e+00,1,1,7500,residual,4.247830e+00,3.009763e+00,-6.608414e-01,1.233784e+00,5.095653e+00,3.385527e+00,-6.464183e-01,1.612337e+00
7.500000e+00,1,1,10000,multinomial,4.236921e+00,3.020948e+00,-6.565591e-01,1.238224e+00,5.094011e+00,3.460410e+00,-6.339536e-01,1.609068e+00
7.500000e+00,1,1,10000,systematic,4.242847e+00,3.022969e+00,-6.645563e-01,1.233196e+00,5.234447e+00,3.425654e+00,-5.946913e-01,1.618846e+00
7.500000e+00,1,1,10000,stratified,4.244686e+00,3.015220e+00,-6.648873e-01,1.233686e+00,5.175165e+00,3.438382e+00,-6.143570e-01,1.603610e+00
7.500000e+00,1,1,10000,residual,4.249636e+00,3.026917e+00,-6.650376e-01,1.228545e+00,5.102192e+00,3.451673e+00,-6.216120e-01,1.623763e+00
10,1,1.000000e-01,500,multinomial,3.790593e+00,2.012880e+00,-1.275925e+00,1.516522e+00,4.171563e+00,2.432262e+00,-8.742426e-01,1.769940e+00
10,1,1.000000e-01,500,systematic,3.958201e+00,2.073697e+00,-1.240538e+00,1.636259e+00,4.287672e+00,2.430021e+00,-8.351853e-01,1.844067e+00
10,1,1.000000e-01,500,stratified,3.581281e+00,1.912774e+00,-1.365446e+00,1.367157e+00,4.008299e+00,2.349734e+00,-9.478049e-01,1.713177e+00
10,1,1.000000e-01,500,residual,4.134048e+00,2.302222e+00,-8.739950e-01,1.768847e+00,4.459644e+00,2.660169e+00,-6.103455e-01,1.907921e+00
10,1,1.000000e-01,1000,multinomial,3.921141e+00,2.069019e+00,-1.199008e+00,1.578950e+00,4.272761e+00,2.556055e+00,-8.800721e-01,1.741291e+00
10,1,1.000000e-01,1000,systematic,3.740587e+00,1.935625e+00,-1.320789e+00,1.450198e+00,4.142445e+00,2.400999e+00,-8.805194e-01,1.763121e+00
10,1,1.000000e-01,1000,stratified,3.862551e+00,2.066797e+00,-1.284418e+00,1.521120e+00,4.233980e+00,2.508282e+00,-8.051694e-01,1.792946e+00
10,1,1.000000e-01,1000,residual,3.958007e+00,2.045038e+00,-1.264683e+00,1.568607e+00,4.349962e+00,2.516469e+00,-7.045021e-01,1.872421e+00
10,1,1.000000e-01,3000,multinomial,3.759238e+00,1.970210e+00,-1.344869e+00,1.415352e+00,4.175629e+00,2.473871e+00,-9.479720e-01,1.725144e+00
10,1,1.000000e-01,3000,systematic,3.780287e+00,1.956712e+00,-1.359218e+00,1.419882e+00,4.209123e+00,2.491800e+00,-8.333584e-01,1.795525e+00
10,1,1.000000e-01,3000,stratified,3.753533e+00,1.983261e+00,-1.334734e+00,1.451565e+00,4.194549e+00,2.504741e+00,-8.658995e-01,1.774778e+00
10,1,1.000000e-01,3000,residual,3.664307e+00,2.011024e+00,-1.236103e+00,1.467398e+00,4.087236e+00,2.478132e+00,-8.863809e-01,1.750044e+00
10,1,1.000000e-01,5000,multinomial,3.879376e+00,2.127125e+00,-1.175126e+00,1.571647e+00,4.310103e+00,2.634689e+00,-7.760995e-01,1.802907e+00
10,1,1.000000e-01,5000,systematic,3.801017e+00,2.078421e+00,-1.245102e+00,1.506270e+00,4.200730e+00,2.612964e+00,-8.794213e-01,1.752537e+00
10,1,1.000000e-01,5000,stratified,3.733169e+00,1.962120e+00,-1.339326e+00,1.421686e+00,4.121210e+00,2.473618e+00,-9.107236e-01,1.746765e+00
10,1,1.000000e-01,5000,residual,3.592223e+00,2.077721e+00,-1.263813e+00,1.400866e+00,4.132011e+00,2.642209e+00,-7.958268e-01,1.735610e+00
10,1,1.000000e-01,7500,multinomial,3.566437e+00,2.120618e+00,-1.226006e+00,1.420091e+00,4.160465e+00,2.714922e+00,-8.128532e-01,1.726140e+00
10,1,1.000000e-01,7500,systematic,3.666074e+00,2.109397e+00,-1.207580e+00,1.458683e+00,4.200505e+00,2.690023e+00,-8.404243e-01,1.711798e+00
10,1,1.000000e-01,7500,stratified,3.867882e+00,2.121416e+00,-1.223282e+00,1.541431e+00,4.327977e+00,2.671991e+00,-8.553696e-01,1.750041e+00
10,1,1.000000e-01,7500,residual,3.921551e+00,2.171670e+00,-1.125217e+00,1.621632e+00,4.387306e+00,2.662162e+00,-8.002168e-01,1.805980e+00
10,1,1.000000e-01,10000,multinomial,3.803770e+00,2.053038e+00,-1.260664e+00,1.501848e+00,4.211654e+00,2.559900e+00,-8.274799e-01,1.751085e+00
10,1,1.000000e-01,10000,systematic,3.620044e+00,2.122247e+00,-1.212227e+00,1.443000e+00,4.186073e+00,2.750863e+00,-7.968245e-01,1.724925e+00
10,1,1.000000e-01,10000,stratified,3.682658e+00,2.058716e+00,-1.216657e+00,1.462498e+00,4.153791e+00,2.613457e+00,-9.094487e-01,1.695991e+00
10,1,1.000000e-01,10000,residual,3.762153e+00,2.012518e+00,-1.256962e+00,1.471398e+00,4.249270e+00,2.605712e+00,-8.702214e-01,1.761496e+00
10,1,3.000000e-01,500,multinomial,4.159454e+00,3.076229e+00,-8.210122e-01,1.515188e+00,4.653101e+00,3.257214e+00,-6.796279e-01,1.703525e+00
10,1,3.000000e-01,500,systematic,4.136304e+00,3.074908e+00,-8.411864e-01,1.473082e+00,4.729610e+00,3.352392e+00,-6.537703e-01,1.724248e+00
10,1,3.000000e-01,500,stratified,4.245894e+00,3.124088e+00,-7.989719e-01,1.505118e+00,4.776870e+00,3.400317e+00,-6.250382e-01,1.712592e+00
10,1,3.000000e-01,500,residual,4.274101e+00,2.985663e+00,-7.810397e-01,1.541976e+00,4.716057e+00,3.304989e+00,-6.509807e-01,1.745042e+00
10,1,3.000000e-01,1000,multinomial,5.323918e+00,4.057823e+00,-6.153395e-01,1.452192e+00,5.868255e+00,4.251887e+00,-3.814822e-01,1.658457e+00
10,1,3.000000e-01,1000,systematic,4.106206e+00,3.072421e+00,-8.417573e-01,1.477405e+00,4.744439e+00,3.363706e+00,-6.417594e-01,1.703454e+00
10,1,3.000000e-01,1000,stratified,4.162447e+00,3.126309e+00,-8.220736e-01,1.483966e+00,4.879278e+00,3.453237e+00,-5.989169e-01,1.724453e+00
10,1,3.000000e-01,1000,residual,4.211710e+00,3.102041e+00,-8.341770e-01,1.464169e+00,4.831144e+00,3.528894e+00,-5.420710e-01,1.761203e+00
10,1,3.000000e-01,3000,multinomial,4.832523e+00,3.908822e+00,-7.553301e-01,1.443591e+00,5.276905e+00,4.179103e+00,-5.717921e-01,1.679638e+00
10,1,3.000000e-01,3000,systematic,4.165423e+00,3.124225e+00,-8.025483e-01,1.452511e+00,4.809187e+00,3.508752e+00,-5.987394e-01,1.722117e+00
10,1,3.000000e-01,3000,stratified,4.130298e+00,3.070650e+00,-8.568571e-01,1.450968e+00,4.964874e+00,3.634328e+00,-5.676449e-01,1.733267e+00
10,1,3.000000e-01,3000,residual,4.701602e+00,3.751245e+00,-7.395030e-01,1.438583e+00,5.340154e+00,4.166856e+00,-5.254144e-01,1.676492e+00
10,1,3.000000e-01,5000,multinomial,4.884858e+00,4.004285e+00,-7.475688e-01,1.453328e+00,5.213003e+00,4.072257e+00,-5.751037e-01,1.685810e+00
10,1,3.000000e-01,5000,systematic,4.680115e+00,3.663248e+00,-7.456182e-01,1.452229e+00,5.246902e+00,4.096938e+00,-5.688232e-01,1.695103e+00
10,1,3.000000e-01,5000,stratified,4.141602e+00,3.086541e+00,-8.836129e-01,1.460628e+00,4.732369e+00,3.352764e+00,-6.330028e-01,1.730742e+00
10,1,3.000000e-01,5000,residual,5.318260e+00,4.062465e+00,-6.175805e-01,1.462174e+00,5.888225e+00,4.332721e+00,-4.273282e-01,1.659415e+00
10,1,3.000000e-01,7500,multinomial,4.611558e+00,3.530372e+00,-7.463190e-01,1.438522e+00,5.336897e+00,4.149634e+00,-5.278518e-01,1.687429e+00
10,1,3.000000e-01,7500,systematic,4.083855e+00,3.088199e+00,-8.808170e-01,1.446633e+00,4.812915e+00,3.593823e+00,-6.148458e-01,1.687227e+00
10,1,3.000000e-01,7500,stratified,4.091506e+00,3.100723e+00,-8.533386e-01,1.462976e+00,4.804830e+00,3.427460e+00,-6.100209e-01,1.720227e+00
10,1,3.000000e-01,7500,residual,4.097626e+00,3.083586e+00,-8.730969e-01,1.459034e+00,4.740170e+00,3.426020e+00,-6.430791e-01,1.697492e+00
10,1,3.000000e-01,10000,multinomial,4.165098e+00,3.115446e+00,-8.145356e-01,1.439894e+00,4.812508e+00,3.555849e+00,-6.190148e-01,1.698935e+00
10,1,3.000000e-01,10000,systematic,4.541605e+00,3.443729e+00,-7.473587e-01,1.438261e+00,5.160033e+00,3.836400e+00,-5.722037e-01,1.703816e+00
10,1,3.000000e-01,10000,stratified,4.113738e+00,3.107390e+00,-8.701525e-01,1.448645e+00,4.742333e+00,3.384854e+00,-6.335819e-01,1.686139e+00
10,1,3.000000e-01,10000,residual,4.159991e+00,3.118641e+00,-8.179367e-01,1.437529e+00,4.841008e+00,3.530013e+00,-6.153660e-01,1.712625e+00
10,1,5.000000e-01,500,multinomial,4.140620e+00,3.080002e+00,-7.964087e-01,1.385393e+00,4.812237e+00,3.457486e+00,-6.214979e-01,1.681961e+00
10,1,5.000000e-01,500,systematic,4.200511e+00,2.998877e+00,-8.082353e-01,1.407385e+00,4.810135e+00,3.323434e+00,-5.932635e-01,1.706378e+00
10,1,5.000000e-01,500,stratified,4.197733e+00,3.044850e+00,-8.154259e-01,1.388421e+00,4.846803e+00,3.353928e+00,-6.427994e-01,1.698952e+00
10,1,5.000000e-01,500,residual,4.182858e+00,3.079451e+00,-8.331585e-01,1.382511e+00,4.823300e+00,3.412023e+00,-6.127300e-01,1.702093e+00
10,1,5.000000e-01,1000,multinomial,4.159170e+00,3.055953e+00,-8.207301e-01,1.404301e+00,4.815104e+00,3.361104e+00,-5.863028e-01,1.704108e+00
10,1,5.000000e-01,1000,systematic,4.153736e+00,3.008120e+00,-8.080395e-01,1.398112e+00,4.869479e+00,3.442514e+00,-6.597143e-01,1.689814e+00
10,1,5.000000e-01,1000,stratified,4.156352e+00,3.064024e+00,-7.966967e-01,1.397620e+00,4.860305e+00,3.389355e+00,-6.021348e-01,1.710693e+00
10,1,5.000000e-01,1000,residual,4.157889e+00,3.030427e+00,-8.068602e-01,1.414572e+00,4.818384e+00,3.395769e+00,-6.164804e-01,1.703272e+00
10,1,5.000000e-01,3000,multinomial,4.142425e+00,3.034077e+00,-8.086687e-01,1.403950e+00,4.830532e+00,3.384906e+00,-5.774596e-01,1.719228e+00
10,1,5.000000e-01,3000,systematic,4.165056e+00,3.027001e+00,-7.947577e-01,1.419424e+00,4.841148e+00,3.361691e+00,-5.905376e-01,1.712362e+00
10,1,5.000000e-01,3000,stratified,4.144132e+00,3.051957e+00,-7.955701e-01,1.399364e+00,4.863713e+00,3.379726e+00,-6.147703e-01,1.699514e+00
10,1,5.000000e-01,3000,residual,4.151652e+00,3.047322e+00,-8.004923e-01,1.405429e+00,4.823715e+00,3.438680e+00,-6.632369e-01,1.687894e+00
10,1,5.000000e-01,5000,multinomial,4.171319e+00,3.067424e+00,-7.986468e-01,1.406725e+00,4.876088e+00,3.465213e+00,-5.860562e-01,1.698562e+00
10,1,5.000000e-01,5000,systematic,4.167101e+00,3.053467e+00,-7.991691e-01,1.408377e+00,4.847609e+00,3.441553e+00,-6.082286e-01,1.696120e+00
10,1,5.000000e-01,5000,stratified,4.179290e+00,3.061566e+00,-7.970636e-01,1.414570e+00,4.889605e+00,3.459571e+00,-6.105173e-01,1.702267e+00
10,1,5.000000e-01,5000,residual,4.198636e+00,3.094073e+00,-8.072150e-01,1.398575e+00,4.838665e+00,3.411767e+00,-6.534447e-01,1.706566e+00
10,1,5.000000e-01,7500,multinomial,4.160388e+00,3.059406e+00,-7.884588e-01,1.413712e+00,4.853402e+00,3.418557e+00,-6.585804e-01,1.683566e+00
10,1,5.000000e-01,7500,systematic,4.172114e+00,3.061937e+00,-8.029955e-01,1.401147e+00,4.902798e+00,3.438879e+00,-6.282141e-01,1.711152e+00
10,1,5.000000e-01,7500,stratified,4.158248e+00,3.064883e+00,-8.072897e-01,1.399000e+00,4.827894e+00,3.442433e+00,-6.279963e-01,1.696972e+00
10,1,5.000000e-01,7500,residual,4.160583e+00,3.053608e+00,-7.872971e-01,1.414609e+00,4.840299e+00,3.473397e+00,-6.466075e-01,1.698439e+00
10,1,5.000000e-01,10000,multinomial,4.161373e+00,3.065757e+00,-8.110818e-01,1.399059e+00,4.864956e+00,3.380476e+00,-6.061135e-01,1.712780e+00
10,1,5.000000e-01,10000,systematic,4.153186e+00,3.067200e+00,-8.106888e-01,1.394193e+00,4.836998e+00,3.464750e+00,-6.389808e-01,1.680755e+00
10,1,5.000000e-01,10000,stratified,4.166934e+00,3.051341e+00,-8.001978e-01,1.405776e+00,4.872202e+00,3.403625e+00,-6.490893e-01,1.706567e+00
10,1,5.000000e-01,10000,residual,4.159332e+00,3.070634e+00,-7.998978e-01,1.404824e+00,4.857160e+00,3.459610e+00,-6.329703e-01,1.687653e+00
10,1,7.000000e-01,500,multinomial,4.181520e+00,2.948584e+00,-7.502279e-01,1.352725e+00,4.917148e+00,3.394137e+00,-5.852010e-01,1.683529e+00
10,1,7.000000e-01,500,systematic,4.120907e+00,2.948084e+00,-7.663146e-01,1.327154e+00,4.862412e+00,3.315371e+00,-6.043146e-01,1.709657e+00
10,1,7.000000e-01,500,stratified,4.103460e+00,3.010041e+00,-7.431065e-01,1.329323e+00,4.950136e+00,3.348250e+00,-5.676607e-01,1.681750e+00
10,1,7.000000e-01,500,residual,4.203963e+00,3.016827e+00,-7.491307e-01,1.318317e+00,4.999653e+00,3.419515e+00,-5.393412e-01,1.698365e+00
10,1,7.000000e-01,1000,multinomial,4.142922e+00,3.005376e+00,-7.732136e-01,1.334502e+00,4.998654e+00,3.479209e+00,-6.154735e-01,1.674893e+00
10,1,7.000000e-01,1000,systematic,4.122086e+00,2.975550e+00,-7.494210e-01,1.326761e+00,4.960451e+00,3.339127e+00,-6.186370e-01,1.688831e+00
10,1,7.000000e-01,1000,stratified,4.136789e+00,2.963666e+00,-7.533946e-01,1.322641e+00,4.982805e+00,3.395428e+00,-5.909125e-01,1.701450e+00
10,1,7.000000e-01,1000,residual,4.156080e+00,3.000714e+00,-7.426047e-01,1.338014e+00,4.930852e+00,3.417411e+00,-5.857907e-01,1.706319e+00
10,1,7.000000e-01,3000,multinomial,4.156312e+00,3.001509e+00,-7.601437e-01,1.317080e+00,4.916968e+00,3.395435e+00,-6.086087e-01,1.685321e+00
10,1,7.000000e-01,3000,systematic,4.141829e+00,2.982296e+00,-7.623442e-01,1.323775e+00,4.958195e+00,3.352594e+00,-5.734310e-01,1.703847e+00
10,1,7.000000e-01,3000,stratified,4.136997e+00,2.983314e+00,-7.509076e-01,1.324136e+00,4.973854e+00,3.435481e+00,-6.029958e-01,1.681094e+00
10,1,7.000000e-01,3000,residual,4.144108e+00,2.984034e+00,-7.678381e-01,1.320057e+00,4.953931e+00,3.399800e+00,-5.686747e-01,1.718187e+00
