Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, stddevDist, avgAng, stddevAng, avgDistMax, stddevDistMax, avgAngMax, stddevAngMax
1.000000e-01,1,1,250,stratified,9.710728e+00,6.548298e+00,3.518328e-01,1.293659e+00,9.764626e+00,6.622289e+00,2.371176e-01,1.375204e+00
1.000000e-01,1,1,250,residual,6.496359e+00,3.274638e+00,2.154167e-01,1.389457e+00,6.654542e+00,3.414000e+00,1.215298e-01,1.462246e+00
1.000000e-01,1,1,500,multinomial,6.850885e+00,2.994528e+00,5.723446e-01,1.313149e+00,7.278186e+00,3.328301e+00,4.688364e-01,1.415229e+00
1.000000e-01,1,1,500,systematic,6.904684e+00,3.030131e+00,6.104556e-01,1.369068e+00,7.099759e+00,3.225886e+00,5.120701e-01,1.501552e+00
1.000000e-01,1,1,500,stratified,7.167414e+00,3.004214e+00,4.826029e-01,1.329841e+00,7.384228e+00,3.378450e+00,4.536282e-01,1.433928e+00
1.000000e-01,1,1,500,residual,7.241033e+00,3.484688e+00,4.301613e-01,1.335378e+00,7.530594e+00,3.671839e+00,4.123531e-01,1.412503e+00
1.000000e-01,1,1,1000,multinomial,7.097748e+00,3.199803e+00,5.486153e-01,1.222584e+00,7.479258e+00,3.404284e+00,4.455178e-01,1.429603e+00
1.000000e-01,1,1,1000,systematic,6.687225e+00,2.889499e+00,5.249146e-01,1.371985e+00,6.982128e+00,3.221529e+00,4.428901e-01,1.527270e+00
1.000000e-01,1,1,1000,stratified,6.811021e+00,3.099884e+00,5.481359e-01,1.328734e+00,7.153778e+00,3.464627e+00,4.151577e-01,1.521841e+00
1.000000e-01,1,1,1000,residual,7.102015e+00,2.882574e+00,6.731468e-01,1.356666e+00,7.310074e+00,3.292127e+00,5.591734e-01,1.491310e+00
1.000000e-01,1,1,3000,multinomial,6.708792e+00,2.698634e+00,6.040903e-01,1.321343e+00,6.947660e+00,3.213505e+00,5.291487e-01,1.579043e+00
1.000000e-01,1,1,3000,systematic,6.747576e+00,2.765326e+00,5.290122e-01,1.357620e+00,7.150714e+00,3.232620e+00,4.709331e-01,1.484266e+00
1.000000e-01,1,1,3000,stratified,6.892952e+00,2.936454e+00,7.433683e-01,1.286242e+00,7.312445e+00,3.471893e+00,6.461494e-01,1.488369e+00
1.000000e-01,1,1,3000,residual,7.042104e+00,3.118216e+00,5.471200e-01,1.324662e+00,7.312030e+00,3.365397e+00,4.973506e-01,1.473847e+00
1.000000e-01,1,1,5000,multinomial,6.814736e+00,2.780136e+00,5.219957e-01,1.312503e+00,7.148915e+00,3.326739e+00,4.933451e-01,1.510464e+00
1.000000e-01,1,1,5000,systematic,6.783270e+00,2.857201e+00,5.214043e-01,1.298257e+00,7.262255e+00,3.336950e+00,4.257545e-01,1.475648e+00
1.000000e-01,1,1,5000,stratified,6.800978e+00,2.901997e+00,5.606125e-01,1.344159e+00,7.376286e+00,3.349529e+00,4.768000e-01,1.467286e+00
1.000000e-01,1,1,5000,residual,6.955080e+00,2.975432e+00,4.881353e-01,1.309444e+00,7.266243e+00,3.302904e+00,4.934645e-01,1.440003e+00
1.000000e-01,1,1,7500,multinomial,6.808082e+00,2.900232e+00,5.691305e-01,1.248028e+00,7.262899e+00,3.350879e+00,4.659250e-01,1.490749e+00
1.000000e-01,1,1,7500,systematic,6.745713e+00,2.862856e+00,6.175771e-01,1.325827e+00,7.142215e+00,3.480634e+00,4.241974e-01,1.503440e+00
1.000000e-01,1,1,7500,stratified,6.781926e+00,2.822166e+00,5.315359e-01,1.287707e+00,7.025564e+00,3.282919e+00,5.353737e-01,1.494832e+00
1.000000e-01,1,1,7500,residual,6.881833e+00,2.859893e+00,5.632906e-01,1.296063e+00,7.445798e+00,3.471104e+00,4.538072e-01,1.487998e+00
1.000000e-01,1,1,10000,multinomial,6.728414e+00,2.807944e+00,5.746300e-01,1.312605e+00,7.124486e+00,3.374569e+00,4.614410e-01,1.536706e+00
1.000000e-01,1,1,10000,systematic,6.865631e+00,2.922936e+00,5.868444e-01,1.270032e+00,7.250617e+00,3.275979e+00,5.808242e-01,1.482217e+00
1.000000e-01,1,1,10000,stratified,6.842196e+00,2.881277e+00,5.921076e-01,1.270672e+00,7.397070e+00,3.382589e+00,5.306822e-01,1.472901e+00
1.000000e-01,1,1,10000,residual,6.832748e+00,2.894004e+00,5.886681e-01,1.274140e+00,7.379231e+00,3.554071e+00,5.122300e-01,1.500472e+00
